-0.0076801 0.000915121 -3.79732e-05 3
-0.00762507 0.000769598 8.74322e-05 3
-0.00762125 0.000727946 5.10203e-05 3
-0.00772345 0.00068096 0.000155117 3
-0.00769507 0.000667789 0.000101697 3
-0.00769648 0.000529705 -1.00086e-05 3
-0.00770614 0.000702251 3.24792e-05 3
-0.0074845 0.000567713 -7.34312e-06 3
-0.00738413 0.000629738 0.000102769 3
-0.00737492 0.000773306 0.000116428 3
-0.00728783 0.00078209 0.000149133 3
-0.00733539 0.000896351 0.000172014 3
-0.00734405 0.000951034 0.000162085 3
-0.007442 0.000863391 0.000141885 3
-0.00740857 0.000911097 7.67187e-05 3
-0.00741724 0.000916945 6.37166e-05 3
-0.00744668 0.000900811 0.000111356 3
-0.00744247 0.000794177 0.000108254 3
-0.00746263 0.0008416 7.77996e-05 3
-0.00741257 0.000733911 7.75278e-05 3
-0.0075033 0.00078541 0.000107687 0
-0.00748203 0.000838633 7.72653e-05 3
-0.00747969 0.000877479 1.45253e-06 3
-0.0075163 0.000957395 -2.06582e-05 0
-0.00743776 0.000893393 6.2427e-05 3
-0.00732532 0.000943093 5.32812e-05 3
-0.00739579 0.000741875 -0.000154069 3
-0.00733606 0.000834156 -0.000102736 3
-0.00752029 0.000815615 -0.000118045 3
-0.00741467 0.000559846 -0.000105029 3
-0.00753274 0.000559766 -0.000296241 3
-0.00776751 0.000718927 -0.000140782 3
-0.00771475 0.000839098 -0.000138757 3
-0.00758989 0.000737968 -0.000122427 3
-0.00754634 0.000812609 -0.000136499 3
-0.00764063 0.000893115 -0.000105276 3
-0.00773263 0.000942519 -0.000269261 3
-0.00770592 0.00107351 -0.00023661 3
-0.00730026 0.00120945 -0.000301035 3
-0.00734198 0.00120312 -0.000303228 3
-0.00747197 0.00120513 -0.000263209 3
-0.00744468 0.00114464 -9.9681e-05 3
-0.00729304 0.001189 -6.78114e-05 3
-0.00733423 0.00111615 -0.00017178 3
-0.00731738 0.00110915 -8.87206e-05 3
-0.00730638 0.00104593 -0.000182145 3
-0.00737031 0.00115506 3.93011e-05 3
-0.00732078 0.0011955 -3.81197e-05 3
-0.0074616 0.00109925 4.39589e-05 3
-0.00738259 0.00100368 0.000123319 3
-0.00739581 0.000980233 7.78841e-05 3
-0.00764999 0.00107977 7.60429e-05 3
-0.00757464 0.00119143 7.63291e-05 0
-0.00752978 0.00112211 0.000107141 0
-0.0077042 0.00127688 0.000136126 3
-0.00755576 0.00131755 3.40311e-05 3
-0.00759733 0.00144559 3.67637e-05 3
-0.00771961 0.0014178 8.74966e-05 3
-0.00772651 0.00138883 0.000150806 3
-0.0075814 0.00145255 0.000158677 3
-0.00751679 0.00139791 8.4163e-05 3
-0.00728827 0.0013969 0.000126853 3
-0.00744826 0.00121982 5.32842e-05 3
-0.00749185 0.0012715 6.05176e-05 3
-0.00743856 0.00138479 4.74297e-05 3
-0.00745531 0.00139159 3.32265e-05 3
-0.0073639 0.00136239 -0.000130602 3
-0.00740104 0.00126437 -0.000170461 3
-0.00762672 0.00144243 -0.000185033 3
-0.00765159 0.00122469 -0.000122773 3
-0.00784029 0.0014048 -0.000257952 0
-0.00783121 0.00139717 -0.000212993 0
-0.00785477 0.0013139 -0.000251152 0
-0.00782959 0.00125945 -0.000239613 3
-0.00788046 0.00136742 -8.07368e-05 3
-0.00798574 0.00145063 -0.000156678 3
-0.00796602 0.00142544 -0.000117146 3
-0.00795481 0.00121537 -9.13992e-05 3
-0.00815597 0.00144476 -0.000204038 3
-0.0080877 0.00124432 -6.34267e-05 3
-0.00813506 0.00123331 -8.16225e-05 3
-0.00804677 0.00136797 -0.000130739 3
-0.00803628 0.00145179 -0.000113801 3
-0.00808219 0.00134196 1.67591e-05 3
-0.00816538 0.00139827 -4.83906e-05 3
-0.00823561 0.00133751 9.51058e-06 3
-0.00821002 0.00127717 3.6365e-05 3
-0.00817252 0.00129361 1.26401e-05 3
-0.00819472 0.00125837 5.79447e-05 3
-0.00819837 0.00124779 5.78359e-05 3
-0.00819225 0.00127168 2.49812e-05 3
-0.00814907 0.00122914 8.53864e-06 3
-0.00804493 0.00121083 -5.69031e-05 3
-0.00813136 0.00131779 8.16963e-06 3
-0.00813922 0.00131602 3.53542e-05 3
-0.00810975 0.00122913 3.94509e-05 3
-0.00812226 0.00123261 2.95017e-05 3
-0.00826198 0.00126315 8.64286e-05 3
-0.00823614 0.00132005 7.64599e-05 3
-0.00823813 0.00132002 7.92192e-05 3
-0.00824765 0.00135466 8.56085e-05 3
-0.0082326 0.00140524 0.000176902 3
-0.00807684 0.00144276 0.000104261 3
-0.00788887 0.00139828 9.98325e-05 3
-0.00790878 0.00143282 -5.60691e-05 3
-0.00797536 0.00141678 -5.61532e-05 3
-0.0079625 0.00142687 -1.27746e-05 3
-0.00798167 0.0013892 1.73451e-05 3
-0.00792107 0.00126858 2.24004e-05 3
-0.00796692 0.00121646 3.14361e-05 3
-0.0079501 0.00122399 -4.23096e-05 3
-0.00782322 0.00130008 -1.47554e-05 3
-0.00791172 0.00131598 0.000105065 3
-0.00785209 0.00116568 4.63553e-05 3
-0.00778383 0.00117018 4.38078e-06 3
-0.00796478 0.00119248 -4.62265e-05 3
-0.00798206 0.00117693 1.58268e-05 3
-0.00799431 0.00114436 7.25659e-07 3
-0.00804578 0.00115041 -1.72056e-05 3
-0.00808519 0.00118335 -1.45681e-05 3
-0.00808082 0.00117077 -4.31454e-05 3
-0.00813784 0.00120755 1.73784e-06 3
-0.00822366 0.00119018 -1.22093e-06 0
