-0.00364951 0.00224604 -0.000185522 1.0921
-0.00383553 0.00211604 -0.000526428 1.05624
-0.00378687 0.00194492 -0.00048489 0.923388
-0.00424027 0.00178984 -0.000301977 1.39396
-0.00409294 0.00202439 -0.000191631 1.49491
-0.00409103 0.00202171 -0.000192961 1.28057
-0.00432182 0.00193228 -0.000637437 1.13186
-0.0030149 0.00233419 -0.000694263 0.571223
-0.00340138 0.00216145 -0.000219016 0.839313
-0.00359242 0.00236911 -0.000281815 1.16361
-0.00350218 0.00251552 -0.000335038 1.35485
-0.00326253 0.00239618 -0.000329273 0.935742
-0.00296003 0.00239581 -0.000422118 0.726407
-0.00290107 0.00216884 -0.000309974 0.560072
-0.00327411 0.00191012 -0.000451638 0.733282
-0.00327426 0.00190945 -0.000451101 0.61252
-0.00350299 0.00179706 -0.000193181 0.891622
-0.0035857 0.00197365 -7.70957e-05 1.0035
-0.00325817 0.0017852 -0.00011898 0.678135
-0.00325704 0.0017862 -0.00012125 0.536138
-0.003199 0.00210478 1.46559e-05 0.666719
-0.00293739 0.00223152 -0.000170599 0.648905
-0.0029759 0.002264 0.000104458 0.64258
-0.00310144 0.00242285 7.06553e-05 0.840657
-0.0033581 0.00242881 -7.62006e-05 1.02696
-0.00358275 0.00242612 0.000305466 0.874686
-0.00330973 0.00214979 0.000263867 0.687799
-0.0030712 0.00236218 0.000552546 0.605885
-0.00292924 0.00216552 0.000376068 0.47546
-0.00328083 0.00186445 0.000359056 0.498905
-0.00394718 0.00205493 0.000252058 465.68
-0.00394644 0.0020538 0.00024975 0.824372
-0.00394744 0.00205272 0.000252307 0.95183
-0.00394875 0.00205281 0.000250972 872.723
-0.00517497 0.00452216 9.01801e-05 4.85596
-0.00530084 0.00462262 1.49101e-05 5.5816
-0.00566933 0.00448727 -0.00012289 10.312
-0.0057549 0.00453229 -5.30535e-05 12.8936
-0.00558391 0.0045069 -4.91651e-05 13.0471
-0.00493458 0.00462504 -0.000119945 7.12803
-0.00470902 0.00438376 5.23906e-05 4.53263
-0.00507186 0.00411034 3.45508e-05 10.3013
-0.00485124 0.00430137 0.000208386 4.0128
-0.00452495 0.00418845 0.000304784 3.84143
-0.00447786 0.0040532 0.000391774 3.33754
-0.00443315 0.00405878 0.000399301 3.01807
-0.00465623 0.00420439 -0.000138902 4.80105
-0.00449073 0.00419755 -0.000142304 6.70035
-0.00461246 0.00439811 0.000129486 4.63844
-0.00458461 0.00464476 -0.000101392 5.33058
-0.00443097 0.00466461 0.000101903 4.97494
-0.00443014 0.00465497 0.00012376 4.32576
-0.00398337 0.00446407 0.000220504 3.93587
-0.00399075 0.00446903 0.000216129 4.05262
-0.00400402 0.00402789 2.24792e-05 3.86606
-0.00412698 0.00414995 -8.3295e-05 4.75661
-0.00413024 0.00415215 -8.60663e-05 5.00468
-0.00411098 0.00469289 7.07395e-05 4.81016
-0.00400077 0.00467214 -2.37071e-06 4.34898
-0.00361359 0.00466054 -0.000105655 3.64666
-0.00379003 0.00406763 -0.000141006 3.98157
-0.00394381 0.00403494 -0.0001694 4.07568
-0.00394398 0.0040437 7.71406e-05 3.57938
-0.00369801 0.00409885 0.000154903 3.68601
-0.00367967 0.00405587 0.000161944 3.26809
-0.00298713 0.00473042 0.000291847 2.7232
-0.00295043 0.00433533 0.000314431 2.25409
-0.00333119 0.0042924 0.000278514 2.36707
-0.00348043 0.00407765 0.000253137 3.72469
-0.00348284 0.00407824 0.000245997 4.21877
