0 0 0 -3.55726e-13 0.000288199
-0.00440261 0.000646022 2.05773e-05 -3.55726e-13 0.000251382
-0.00439548 0.000615344 7.01542e-06 -3.736e-13 0.000244826
-0.00452665 0.000586537 4.8747e-05 -3.55726e-13 0.000268247
-0.00448803 0.000575479 2.72889e-05 -3.55726e-13 0.000235895
-0.00448361 0.000475856 -1.55652e-05 -3.55726e-13 0.000338394
-0.00450196 0.000600883 9.06804e-07 -3.55726e-13 0.000259942
-0.00421849 0.000489457 -1.47907e-05 -3.55726e-13 0.000306815
-0.00410225 0.000528738 2.04714e-05 -3.55726e-13 0.000291997
-0.00409931 0.000636501 2.49075e-05 -4.77632e-13 0.000189382
-0.00400027 0.000638625 3.25992e-05 -3.55726e-13 0.000177276
-0.00406212 0.000728671 4.16553e-05 -3.55726e-13 0.000190864
-0.00407437 0.000770949 3.89524e-05 -3.55726e-13 0.00017726
-0.00418405 0.000707681 3.53606e-05 -3.55726e-13 0.000149351
-0.00414454 0.000742391 1.3017e-05 -5.27985e-13 0.000115831
-0.00415474 0.000747099 8.89639e-06 -5.68798e-13 0.000115281
-0.00419021 0.000735989 2.53026e-05 -3.55726e-13 0.000128307
-0.00418016 0.000655616 2.39639e-05 -3.55726e-13 0.000148182
-0.00420566 0.000692052 1.42214e-05 -3.55726e-13 0.00012325
-0.00414067 0.000608736 1.30469e-05 -3.55726e-13 0.000206867
-0.0042532 0.000651976 2.52178e-05 -3.55726e-13 0.000181429
-0.0042289 0.000690648 1.43821e-05 -3.55726e-13 0.000133226
-0.00422669 0.000719522 -1.14767e-05 -3.55726e-13 0.000189171
-0.00427429 0.000780465 -1.89823e-05 -3.55726e-13 0.000256162
-0.00417795 0.000730007 8.73615e-06 -3.55726e-13 0.000113152
-0.00404892 0.000764094 4.30728e-06 -3.55726e-13 0.000209941
-0.00412237 0.000613615 -6.22996e-05 -3.55726e-13 0.000330451
-0.0040558 0.000680628 -4.44772e-05 -3.55726e-13 0.000303186
-0.00427454 0.000674977 -5.31615e-05 -3.55726e-13 0.000254185
-0.00413425 0.00047852 -4.67747e-05 -3.55726e-13 0.000330104
-0.00428743 0.000487292 -0.000116584 -3.55726e-13 0.000420084
-0.00458295 0.000615813 -6.72946e-05 -3.55726e-13 0.000350367
-0.00451906 0.000700341 -6.51773e-05 -3.55726e-13 0.000258272
-0.0043574 0.000621006 -5.62372e-05 -3.55726e-13 0.000290391
-0.00430686 0.0006739 -6.02603e-05 -3.55726e-13 0.000253779
-0.00442632 0.000736907 -5.08301e-05 -3.73779e-13 0.000261157
-0.00455105 0.000776008 -0.000116952 -3.55726e-13 0.000339378
-0.00451963 0.000870449 -0.000102842 -3.55726e-13 0.000336977
-0.00404239 0.000969748 -0.000104907 -3.55726e-13 0.000320453
-0.00408927 0.000964418 -0.000108028 -3.55726e-13 0.000304377
-0.00423768 0.000965298 -0.000101619 -3.55726e-13 0.000349521
-0.00419657 0.000920067 -4.50561e-05 -3.55726e-13 0.000280217
-0.00402348 0.000954788 -3.25317e-05 -3.55726e-13 0.000232007
-0.0040697 0.000897656 -6.58315e-05 -3.55726e-13 0.000221892
-0.00404787 0.000892355 -3.94527e-05 -3.55726e-13 0.000210781
-0.00403544 0.000842854 -6.82561e-05 -3.55726e-13 0.000265273
-0.00410976 0.000928239 8.12077e-07 -3.55726e-13 0.000250146
-0.00405453 0.000959702 -2.36188e-05 -3.55726e-13 0.000234681
-0.00421454 0.000886042 3.18064e-06 -3.55726e-13 0.000249436
-0.0041198 0.000812254 2.78122e-05 -3.55726e-13 0.00018047
-0.00413278 0.000794595 1.32986e-05 -3.55726e-13 0.000164902
-0.00444461 0.000874198 1.7206e-05 -3.55726e-13 0.000338126
-0.00435473 0.000955708 1.62107e-05 -3.55726e-13 0.000266152
-0.00429862 0.000903894 2.62116e-05 -3.55726e-13 0.000266232
-0.00452052 0.00101883 4.16317e-05 -3.55726e-13 0.000314094
-0.00433429 0.00104932 9.79379e-07 -3.56224e-13 0.000241038
-0.00438804 0.00114293 2.51655e-06 -3.55726e-13 0.000224238
-0.00454232 0.0011209 2.32861e-05 -3.77533e-13 0.000233974
-0.00455238 0.00109996 4.81689e-05 -3.55726e-13 0.000263579
-0.00437174 0.00114846 4.66034e-05 -3.55726e-13 0.000210675
-0.00428948 0.00110991 1.82964e-05 -3.55726e-13 0.000203931
-0.00402589 0.00111852 2.71477e-05 -3.55726e-13 0.000211022
-0.00420294 0.000977323 6.37939e-06 -3.55726e-13 0.000240859
-0.00425629 0.00101585 9.49453e-06 -3.55726e-13 0.00022924
-0.00419525 0.00110257 4.59377e-06 -9.38591e-13 0.000205136
-0.00421493 0.00110711 4.28203e-09 -1.28532e-12 0.000189115
-0.00410959 0.00108777 -5.30114e-05 -3.55726e-13 0.000335846
-0.00415144 0.00101134 -6.72573e-05 -3.55726e-13 0.00029011
-0.00442788 0.00113949 -7.9602e-05 -3.55726e-13 0.000179354
-0.00445151 0.000980244 -5.72933e-05 -3.55726e-13 0.000353498
-0.00470342 0.00111122 -0.000117305 -3.55726e-13 0.000246548
-0.00468911 0.00110576 -9.82428e-05 -3.55726e-13 0.000221452
-0.00471912 0.00104642 -0.000115167 -3.55726e-13 0.000262582
-0.0046841 0.00100705 -0.000109273 -3.55726e-13 0.000284362
-0.0047486 0.00108514 -4.4446e-05 -3.55726e-13 0.000207431
-0.00489234 0.0011458 -7.92123e-05 -4.32611e-13 0.000169682
-0.00486417 0.00112763 -6.14197e-05 -3.55726e-13 0.000154027
-0.00484178 0.000978038 -5.01466e-05 -3.55726e-13 0.000143349
-0.00512219 0.00114584 -0.000105986 -3.55726e-13 0.000245951
-0.00501932 0.00100206 -3.92659e-05 -3.55726e-13 0.000152051
-0.00508274 0.000995629 -4.81625e-05 -3.55726e-13 0.000170635
-0.00497009 0.0010886 -6.91418e-05 -3.58128e-13 0.000213874
-0.00495878 0.00114766 -6.12834e-05 -3.55726e-13 0.000171445
