2934 0.684906 0.00222312 0.000156067 0.000199567 4.22925e-05 -0.00647352 0.000621161 1.40738e-05 3.04593
2935 0.712809 0.0279034 0.000108881 0.000212547 4.16122e-05 -0.0064168 0.000660919 3.7915e-06 3.03896
2936 0.744698 0.0318892 0.000108638 0.000250896 4.02838e-05 -0.00631401 0.000644095 -4.6911e-05 3.03993
2938 0.745128 0.000429439 0.000237236 0.000284287 4.03608e-05 -0.00631914 0.000631851 0.000173327 3.04193
2939 0.74579 0.000662543 0.000190514 0.000228224 4.03283e-05 -0.00630145 0.000771328 0.000158259 3.01979
2940 0.749722 0.00393135 0.000187531 0.000272052 4.11788e-05 -0.00635081 0.000917317 6.72018e-05 2.99814
2941 0.75029 0.0005686 0.000235672 0.00028775 4.24605e-05 -0.00644925 0.000919296 0.000149984 3
2942 0.753096 0.00280586 0.000199499 0.000279061 4.23737e-05 -0.00645326 0.000839795 0.000154734 3.01218
2943 0.769112 0.0160156 0.000144341 0.00028367 4.29317e-05 -0.0065093 0.000740991 0.000108024 3.02824
2944 0.863969 0.0948569 3.50615e-05 0.000233666 4.04265e-05 -0.00631663 0.000725661 -8.61661e-06 3.02721
2945 0.939352 0.0753836 5.14917e-05 0.000247672 4.16279e-05 -0.00641034 0.000728427 -6.93048e-05 3.02844
2946 0.942303 0.00295041 0.000192799 0.000268923 4.11675e-05 -0.00635209 0.000887839 -0.000173829 3.00272
2947 0.947396 0.00509302 0.000177862 0.000266028 4.28666e-05 -0.00647985 0.000929866 -0.000116361 2.99906
2948 0.951099 0.00370348 0.000228394 0.000356531 4.19951e-05 -0.00643344 0.000734404 -0.000257943 3.02793
2949 0.951156 5.66868e-05 0.00023007 0.000251595 4.28737e-05 -0.00647672 0.000944031 -0.000185947 2.99685
2950 0.951462 0.000306215 0.000257879 0.000305705 4.01328e-05 -0.00630368 0.000586073 -0.000230183 3.04889
2951 0.951631 0.000169483 0.00023766 0.000270891 4.09616e-05 -0.00637492 0.000548882 -0.000144095 3.0557
2952 0.965511 0.0138793 0.000139769 0.000244042 4.13506e-05 -0.00639693 0.000646175 -0.000110658 3.04092
2953 0.965512 1.55262e-06 0.000276965 0.000286285 4.16061e-05 -0.00643088 0.000492603 -8.5155e-05 3.06514
2954 1.00087 0.0353585 0.00010067 0.000292728 4.35653e-05 -0.0065632 0.000694777 -8.36525e-05 3.03613
2955 1.00575 0.00487993 0.000190589 0.000291241 4.55977e-05 -0.00672238 0.00062772 -0.000115094 3.04849
2956 1.00578 3.40162e-05 0.000256893 0.000278723 4.61756e-05 -0.00676911 0.000576304 -0.000150439 3.05666
2958 1.0059 0.000117312 0.000251228 0.000283287 4.5887e-05 -0.00673595 0.000672415 -0.000248637 3.0421
2959 1.03724 0.0313412 0.000108236 0.000301414 4.35238e-05 -0.0065459 0.000810232 -0.000136366 3.01844
2960 1.04621 0.00896807 0.000185063 0.000343891 4.43404e-05 -0.00660509 0.000816591 -0.000215397 3.01859
2961 1.04623 1.56567e-05 0.000290914 0.000311725 4.68141e-05 -0.00675392 0.00109038 -9.83319e-05 2.98153
2968 1.04719 0.000958066 0.000229569 0.000291576 4.34623e-05 -0.00651556 0.00100115 -8.59865e-05 2.98913
2969 1.04968 0.00249254 0.000229888 0.000330577 4.33117e-05 -0.00650571 0.000992602 4.67062e-05 2.99019
2971 1.04974 5.77253e-05 0.000274442 0.000303537 4.51619e-05 -0.00664258 0.00100985 0.000135274 2.99072
5162 1.04974 6.42677e-08 0.000757601 0.000775561 3.86634e-05 -0.00615031 0.000514883 -0.000756321 3.05807
5178 1.04975 1.01387e-05 0.000772789 0.000864656 2.98336e-05 -0.00533503 0.00089485 -0.000755223 2.97541
5180 1.04975 2.81585e-07 0.00103412 0.00108052 2.93216e-05 -0.00524831 0.000835045 -0.00103902 2.98381
6452 1.04989 0.000145812 0.00024106 0.000273325 2.34744e-05 -0.00482079 0.000431834 -0.000218855 3.05225
6453 1.05015 0.000254194 0.000262424 0.000308335 2.18774e-05 -0.00466252 0.000333274 -0.000164863 3.07023
6454 1.05015 4.57377e-07 0.000222838 0.000227395 2.12573e-05 -0.00459809 0.000330175 -7.667e-05 3.06991
6455 1.07047 0.0203197 0.000134504 0.000294086 2.32836e-05 -0.00480275 0.000462746 5.54621e-05 3.04554
6456 1.07177 0.00130084 0.000217675 0.000282055 2.29001e-05 -0.00476569 0.000413632 0.000131222 3.05502
6473 1.07177 2.69371e-07 0.000259946 0.000264912 1.91093e-05 -0.00435922 0.000302119 0.000123531 3.0724
6476 1.07555 0.0037832 0.000182994 0.000261341 2.00013e-05 -0.00445827 0.000352922 2.43198e-05 3.0626
6477 1.08891 0.0133591 0.000140905 0.000243755 1.98933e-05 -0.00444278 0.000390441 -5.05339e-05 3.05394
6479 1.08912 0.000207093 0.00023282 0.000267324 1.92815e-05 -0.00437945 0.000302218 -0.000103075 3.07269
6487 1.08915 3.75266e-05 0.000313887 0.00034538 1.81921e-05 -0.00424352 0.00032635 -0.000279398 3.06484
6488 1.08965 0.000496843 0.000224591 0.000269787 1.68824e-05 -0.00409869 0.00027366 -9.07278e-05 3.07492
6489 1.08968 3.03484e-05 0.000270912 0.000293877 1.84606e-05 -0.00428957 0.000243354 3.08805e-05 3.08492
6490 1.0906 0.000923377 0.000230805 0.000292432 1.72363e-05 -0.0041392 0.000301803 0.0001106 3.06881
6496 1.1187 0.0280987 0.00010811 0.000351408 1.52997e-05 -0.00388686 0.000430068 8.38048e-05 3.03139
6497 1.12428 0.00557363 0.000179793 0.000275816 1.58805e-05 -0.00395562 0.000456157 0.000159613 3.02678
6498 1.13039 0.00611174 0.000181298 0.000285958 1.61712e-05 -0.00400415 0.000353597 0.000113789 3.05351
6500 1.15022 0.0198296 0.000138336 0.000337506 1.63463e-05 -0.00402613 0.000358738 -8.84063e-05 3.05273
6501 1.15022 2.75483e-11 0.000248622 0.000248643 1.64697e-05 -0.00405069 0.00023777 -7.16725e-05 3.08296
10026 1.15022 4.13582e-06 0.000606312 0.000651646 5.04694e-05 -0.00701823 0.0008983 -0.000637918 3.01429
10145 1.15675 0.00652381 0.000182503 0.00029439 2.41492e-05 -0.0048821 0.000524628 -0.000197581 3.03454
10146 1.19231 0.0355653 8.77037e-05 0.000336905 2.59599e-05 -0.0050506 0.000666491 -8.47268e-05 3.01039
10147 1.21489 0.0225751 0.000121492 0.000238505 2.58429e-05 -0.00505834 0.000498315 -8.82866e-05 3.0434
10148 1.2249 0.0100156 0.000140121 0.000219749 2.56772e-05 -0.00504215 0.000491017 -0.000112908 3.04452
10149 1.25756 0.0326616 0.000107588 0.000253231 2.4885e-05 -0.00496129 0.000511044 -9.69139e-05 3.03895
10152 1.2655 0.00793496 0.000185887 0.000326159 2.68603e-05 -0.00513156 0.000701305 -0.0001885 3.00577
10153 1.26551 1.43123e-05 0.00025061 0.000266434 2.65545e-05 -0.00512045 0.000518255 -0.000258683 3.04072
10154 1.27239 0.00687922 0.000171171 0.000270233 2.67874e-05 -0.00514732 0.000514756 -0.000165819 3.04192
10155 1.27774 0.00534557 0.000221981 0.000382911 2.77517e-05 -0.00521193 0.000735218 -0.000216675 3.00145
10156 1.27792 0.000185724 0.000346294 0.000412796 2.65974e-05 -0.00507604 0.000880137 -0.000237838 2.96991
10157 1.28555 0.00762624 0.000196681 0.000357433 2.6971e-05 -0.00513052 0.000801424 -8.0726e-05 2.98664
10158 1.28561 6.14868e-05 0.000319502 0.000357957 2.85648e-05 -0.00525972 0.000947146 -5.52928e-05 2.96343
10159 1.33418 0.0485663 6.37739e-05 0.000309128 2.38577e-05 -0.00485567 0.000529067 1.66442e-05 3.03306
10160 1.34241 0.0082277 0.000195964 0.000370501 2.43729e-05 -0.00490409 0.000542948 0.000167382 3.03133
10161 1.35499 0.0125872 0.00016235 0.000317637 2.38644e-05 -0.00483432 0.000697583 8.46086e-05 2.99828
10162 1.35868 0.00369142 0.000253124 0.000419508 2.54084e-05 -0.00496895 0.000846987 -2.36617e-05 2.97276
10183 1.36029 0.00161046 0.000276178 0.000392347 2.96127e-05 -0.00537797 0.000807704 0.000194247 2.99252
10184 1.36031 1.80789e-05 0.00034413 0.000372905 2.92178e-05 -0.00534238 0.000769302 0.000291403 2.99858
10185 1.36033 2.08848e-05 0.000339087 0.00036853 3.03972e-05 -0.00546357 0.000670505 0.000311513 3.01948
10193 1.36341 0.00307802 0.000225229 0.000334651 3.18634e-05 -0.00557489 0.000885104 2.37428e-05 2.98414
10194 1.36342 9.01795e-06 0.000309224 0.000328507 3.19672e-05 -0.00557184 0.000957035 7.66889e-05 2.97149
10195 1.38088 0.017456 0.000147108 0.00034488 3.30033e-05 -0.00568525 0.000825146 -1.7015e-05 2.99746
10196 1.39293 0.012057 0.000176156 0.000399599 3.29861e-05 -0.00570734 0.000626769 0.000139834 3.03221
10197 1.40131 0.00838086 0.000202392 0.000407488 3.36011e-05 -0.00576383 0.000596635 0.000153074 3.03845
10198 1.40318 0.00186931 0.000269445 0.000389555 2.93553e-05 -0.00534224 0.000897619 -0.000100051 2.97512
10199 1.40428 0.00109689 0.000279551 0.000376548 3.14727e-05 -0.00553104 0.000934274 -8.63356e-05 2.97426
10200 1.40787 0.0035915 0.000277618 0.000489172 3.09456e-05 -0.00549259 0.000852831 -0.000222915 2.98755
10201 1.40903 0.00115738 0.000220047 0.000282341 3.42687e-05 -0.0057996 0.000759371 -0.000238046 3.0114
10567 1.40903 7.0564e-10 0.00021388 0.000214225 2.56974e-07 -0.000479032 -0.000139498 -8.96788e-05 -2.85822
10569 1.41238 0.00335475 0.000154062 0.00020558 2.77977e-07 -0.000518909 -9.28689e-05 9.27632e-06 -2.9645
10570 1.41239 9.45011e-06 0.000172766 0.000180349 2.10712e-07 -0.000440917 -0.000102783 7.57662e-05 -2.91257
10574 1.41266 0.000266964 0.000250596 0.000293715 4.37934e-07 -0.000634342 -0.000141873 0.000124161 -2.92156
10575 1.41563 0.00296885 0.000118766 0.000148324 5.00596e-07 -0.000706488 -3.32479e-05 1.91294e-05 -3.09457
10576 1.42146 0.0058297 0.000112597 0.000148898 4.66884e-07 -0.000682332 -2.94115e-05 2.10203e-05 -3.09851
10577 1.42549 0.00403272 0.000127274 0.000165956 4.73288e-07 -0.000684433 -2.72013e-05 6.40351e-05 -3.10187
10583 1.43595 0.0104579 0.000124552 0.000186571 6.2143e-07 -0.000787006 -2.73776e-05 -3.60812e-05 -3.10682
10585 1.43779 0.00183623 0.000161819 0.000204588 5.23508e-07 -0.000717337 -6.27604e-05 -7.0689e-05 -3.05432
10586 1.43908 0.0012922 0.000174166 0.000216299 7.41499e-07 -0.0008179 0.000265295 4.64404e-05 2.82794
10587 1.43909 1.37535e-05 0.000196587 0.000207112 8.6758e-07 -0.000880847 0.000301483 -2.82353e-05 2.81183
10592 1.43964 0.000547935 0.000202573 0.00024162 6.52689e-07 -0.000753494 0.000288227 4.3139e-05 2.77625
10595 1.45928 0.0196396 0.000133594 0.000274474 7.64028e-07 -0.00084925 0.000178004 0.000105438 2.93498
10596 1.54002 0.0807396 4.23645e-05 0.000248835 7.35601e-07 -0.000855614 5.92967e-05 -3.2706e-06 3.0724
10597 1.58577 0.0457502 8.98776e-05 0.000246836 6.09534e-07 -0.000759935 0.000177875 1.98353e-05 2.91167
10598 1.65918 0.0734077 7.13597e-05 0.000190414 5.48444e-07 -0.000739946 2.10588e-05 2.19069e-05 3.11314
10599 1.66009 0.000915153 0.000124727 0.000144905 4.06109e-07 -0.000609989 0.000165989 8.04334e-05 2.87591
10600 1.70652 0.046427 8.89866e-05 0.000194587 4.1654e-07 -0.000640626 2.93553e-05 7.26403e-05 3.0958
10601 1.82911 0.122594 4.0349e-05 0.000194257 3.71567e-07 -0.000607824 4.04602e-05 2.19251e-05 3.07512
10602 1.93101 0.101897 4.68446e-05 0.000208935 2.90215e-07 -0.000532462 6.52194e-05 -4.94458e-05 3.01971
10606 2.00312 0.0721144 7.15461e-05 0.000157594 4.33552e-07 -0.000643167 0.000135993 3.73441e-05 2.93322
10607 2.00407 0.00094383 0.000125511 0.000146152 3.47557e-07 -0.000557299 0.00019191 1.20732e-05 2.80995
10608 2.06765 0.0635828 7.69303e-05 0.000177568 3.41005e-07 -0.000566244 0.000139015 -3.23607e-05 2.90085
10609 2.17109 0.103443 5.7336e-05 0.000179099 2.68337e-07 -0.000504442 0.000117792 4.90098e-09 2.91219
10610 2.17114 4.36479e-05 0.000168525 0.000180318 2.31246e-07 -0.000427326 0.000220493 4.6672e-06 2.66524
10611 2.32328 0.152139 3.25131e-05 0.000179364 2.35638e-07 -0.000480281 6.40575e-05 2.94197e-05 3.009
10612 2.4505 0.127224 3.97561e-05 0.000190467 2.31115e-07 -0.000479757 2.37714e-05 1.95792e-05 3.09208
10613 2.58612 0.135625 4.44874e-05 0.000173498 1.71813e-07 -0.000404798 8.67283e-05 2.07368e-05 2.93053
10644 2.72466 0.138533 4.79639e-05 0.000160864 1.30732e-07 -0.000358411 2.27356e-05 4.19125e-05 3.07824
10645 3.01914 0.294487 1.55772e-05 0.000136066 9.44945e-08 -0.000305752 2.928e-05 1.23568e-05 3.04612
10646 3.24431 0.225162 2.94774e-05 0.000143776 1.28352e-07 -0.00035105 7.13854e-05 -4.50612e-06 2.94098
10647 3.24644 0.00213149 8.69902e-05 0.000101743 1.14561e-07 -0.000314917 0.000122499 1.95507e-05 2.77062
10649 3.26318 0.0167434 7.05575e-05 9.46955e-05 9.36337e-08 -0.000287442 0.000104575 8.63767e-06 2.79267
10660 3.26415 0.000966404 0.000109713 0.000126182 4.53649e-08 -0.000168648 0.000128461 2.05113e-05 2.49064
10661 3.52505 0.260906 3.38829e-05 0.000120529 8.10206e-08 -0.000276976 6.46249e-05 1.13443e-05 2.91237
10662 3.79751 0.272455 1.97718e-05 0.000138702 5.93238e-08 -0.000242481 1.74089e-05 1.496e-05 3.06992
10663 4.16417 0.366657 1.13568e-05 0.000123502 3.4788e-08 -0.000185952 1.31466e-05 6.08048e-06 3.07101
10664 4.45706 0.292896 3.31143e-05 0.000110191 4.50592e-08 -0.000204596 5.55238e-05 1.08074e-05 2.87659
10665 4.52317 0.066104 6.22085e-05 0.000106071 4.30744e-08 -0.000189438 8.40927e-05 1.07805e-05 2.72382
10666 4.55735 0.0341865 6.47687e-05 9.46138e-05 3.1585e-08 -0.000156712 8.37412e-05 3.70191e-06 2.65083
10667 4.98262 0.425272 2.1884e-05 0.000103965 1.16816e-08 -0.000107573 -7.93799e-06 6.83808e-06 -3.06793
10668 4.98264 1.45884e-05 9.38876e-05 9.71206e-05 1.30631e-08 -5.36076e-05 0.000100936 -1.09494e-06 2.05902
10672 5.53694 0.554303 1.92534e-05 9.09334e-05 1.17944e-08 -0.000103874 3.14277e-05 -4.10922e-06 2.84779
10673 6.05914 0.522199 1.78043e-05 9.65017e-05 2.41052e-08 -0.000151064 3.5826e-05 1.16041e-06 2.90874
10674 6.2666 0.207462 4.20332e-05 9.14508e-05 2.34469e-08 -0.00014124 5.91418e-05 5.10312e-07 2.74504
10675 6.2667 9.58108e-05 9.15284e-05 9.71013e-05 2.08832e-08 -0.000100209 0.000104112 -1.45359e-06 2.3371
10676 6.2667 2.49914e-06 0.000101565 0.000103713 2.65593e-08 -0.00011453 0.000115731 -6.96274e-06 2.35098
11855 6.26706 0.000356067 0.000335021 0.000416738 1.11361e-05 -0.00331201 0.000253087 -0.000320405 3.06533
11860 6.26706 1.50495e-08 0.000382909 0.000386698 1.45124e-05 -0.00376849 0.000391363 -0.000397206 3.03811
11861 6.26709 3.02427e-05 0.000312731 0.000341844 1.49503e-05 -0.00382836 0.000429852 -0.000330555 3.02978
13259 6.26754 0.000456956 0.00031136 0.000390761 2.33097e-05 -0.00477925 0.000597505 -0.000333763 3.01722
13265 6.26755 1.10506e-07 0.00058001 0.000593799 2.35871e-05 -0.00477595 0.000647561 -0.000598417 3.00683
13311 6.26755 1.04026e-08 0.000510773 0.00051622 1.33608e-05 -0.00356459 0.000655414 -0.000474297 2.95976
13321 6.26755 1.13313e-07 0.000343103 0.00034904 1.06056e-05 -0.00319927 0.000507987 -0.00033507 2.98412
15103 6.26967 0.00212012 0.000245248 0.000350651 1.33167e-06 -0.00110384 0.000274695 0.000194303 2.89769
15105 6.27094 0.0012737 0.000197403 0.00025032 1.82409e-06 -0.00132517 0.000178983 0.000189727 3.00734
15124 6.27104 9.79383e-05 0.000281792 0.00031837 2.52452e-06 -0.00157538 3.41384e-06 0.0002066 3.13943
15125 6.27407 0.00303423 0.00023044 0.000344673 3.279e-06 -0.00178138 0.000239266 0.000220053 3.00808
15142 6.27519 0.00112013 0.000277234 0.000373638 2.07955e-06 -0.00143213 -5.15734e-05 0.000160886 -3.1056
15144 6.27554 0.000345574 0.000275806 0.000332372 2.24997e-06 -0.00149606 -9.60448e-05 -5.05695e-05 -3.07748
15148 6.27556 2.15578e-05 0.00032896 0.000357256 2.46927e-06 -0.00155712 -8.90014e-05 -0.000191656 -3.0845
15149 6.27577 0.000207075 0.000292431 0.000343813 2.18964e-06 -0.00146709 -6.01012e-05 -0.000183484 -3.10065
15154 6.27608 0.00031709 0.000250824 0.000296966 2.82049e-06 -0.00167762 -4.67127e-05 -6.24476e-05 -3.11376
15155 6.27614 5.99872e-05 0.000265996 0.000293966 2.99271e-06 -0.00171709 2.82245e-05 -0.000208593 3.12516
15158 6.27614 7.43461e-08 0.000137216 0.000138407 3.37951e-06 -0.00183358 0.000102515 -8.36222e-05 3.08574
15159 6.32296 0.0468185 8.58686e-05 0.000173775 3.17101e-06 -0.00177176 0.000160437 -7.83108e-05 3.05129
15160 6.32777 0.00480652 0.000158348 0.000224238 2.97802e-06 -0.00171304 0.000140916 -0.000153817 3.05952
15161 6.33433 0.00656122 0.000157232 0.000235515 2.80234e-06 -0.00165651 0.000177124 -0.000164121 3.03507
15162 6.33882 0.0044941 0.00013839 0.000186506 2.93623e-06 -0.00169064 0.000240982 -0.000141089 3.00001
15163 6.38377 0.0449425 9.16729e-05 0.000214734 2.98521e-06 -0.00170494 0.000270841 -7.08106e-05 2.98405
15164 6.39441 0.0106443 0.000124168 0.000186456 2.90915e-06 -0.00168232 0.000253793 -0.000120657 2.99186
15166 6.39441 2.34256e-10 0.00026587 0.00026609 3.39142e-06 -0.00178158 0.000444162 -0.00014188 2.89726
15167 6.40772 0.0133058 0.000143381 0.000251317 3.35414e-06 -0.0018002 0.000319026 -0.000107886 2.9662
15168 6.40772 6.04328e-06 0.000219045 0.000228748 3.07101e-06 -0.00170073 0.000422412 1.04729e-05 2.89815
15169 6.41066 0.00293868 0.00012218 0.000153203 3.31933e-06 -0.00181892 9.99119e-05 2.94376e-05 3.08672
15172 6.42114 0.0104809 9.27779e-05 0.000125816 3.32686e-06 -0.00181976 0.000123873 3.88485e-07 3.07363
15173 6.42763 0.00648794 9.52384e-05 0.00012281 3.3838e-06 -0.00183347 0.000136766 -5.89058e-05 3.06714
15174 6.60223 0.174605 2.41261e-05 0.000173754 3.38023e-06 -0.00182491 0.000220992 -3.28934e-05 3.02108
15175 6.74753 0.145295 5.10724e-05 0.000128315 3.3326e-06 -0.00181776 0.000166911 -2.21663e-05 3.05003
15176 6.90831 0.160783 3.12033e-05 0.000174983 3.41622e-06 -0.00183636 0.000208787 2.04997e-05 3.02838
15177 6.91152 0.00321177 0.00020845 0.000302932 3.04775e-06 -0.0017309 0.000130877 0.00018604 3.06612
15178 6.96385 0.0523235 7.32277e-05 0.000275561 2.89393e-06 -0.00168941 0.000189095 6.38726e-05 3.03013
15179 6.96496 0.0011151 0.000193384 0.000241425 2.62027e-06 -0.0015974 0.000184945 0.000185417 3.02633
15180 7.01525 0.0502903 5.71294e-05 0.000311267 2.02576e-06 -0.00140537 0.000224977 -8.2278e-06 2.98286
15181 7.06552 0.0502678 2.15817e-05 0.000337567 2.05736e-06 -0.00142662 0.000148385 -9.40511e-06 3.03795
15182 7.06954 0.00402181 0.000153182 0.000209012 2.28356e-06 -0.00149509 0.000164804 0.000145225 3.03181
15187 7.07185 0.00230687 0.00017266 0.000226431 2.54701e-06 -0.00157066 0.000234438 0.000158362 2.99343
15188 7.07402 0.00217045 0.000165103 0.000213018 2.69883e-06 -0.00160352 0.000357159 -3.63792e-07 2.92244
15192 7.07495 0.000925127 0.000190635 0.000233866 2.63569e-06 -0.00158325 0.000333804 -0.000132684 2.9338
15193 7.07908 0.00413817 0.000254099 0.000440902 1.58829e-06 -0.00123222 8.11962e-05 -0.000251658 3.07579
15194 7.11632 0.0372416 6.17749e-05 0.000367051 1.41998e-06 -0.00117949 0.000156486 -6.55535e-05 3.00969
15195 7.1172 0.000871972 0.000316167 0.000426793 1.57345e-06 -0.00117456 0.000393957 -0.000196609 2.81798
15196 7.1175 0.000305044 0.000240691 0.000282949 1.81003e-06 -0.00128656 0.000391695 3.70394e-05 2.84606
15197 7.12553 0.00802329 0.000184236 0.000322296 1.61219e-06 -0.00122564 0.00033158 -6.67391e-06 2.87738
15198 7.12586 0.000337661 0.000215121 0.000251164 1.91953e-06 -0.00134184 0.000312582 0.000145883 2.91272
15199 7.14905 0.0231921 0.000125974 0.000275993 1.77765e-06 -0.00130792 0.00024521 8.28969e-05 2.95626
15200 7.18236 0.0333021 9.95661e-05 0.000321792 1.45179e-06 -0.00120209 6.26635e-05 5.33714e-05 3.08951
15201 7.19576 0.0133992 0.000163463 0.000344008 1.54305e-06 -0.00123413 5.56456e-05 0.0001299 3.09653
15202 7.25315 0.057397 6.98323e-05 0.000263306 9.78278e-07 -0.000972067 0.00018156 1.99785e-05 2.95694
15203 7.34323 0.0900765 1.77503e-05 0.000251558 9.36124e-07 -0.000962647 9.71234e-05 -1.53674e-06 3.04104
15204 7.36249 0.0192649 0.000131438 0.000257787 9.45194e-07 -0.000970345 5.35165e-07 6.02043e-05 3.14104
15205 7.39024 0.0277456 0.000116938 0.00028961 9.58927e-07 -0.000963065 0.00013937 0.00010958 2.99787
15206 7.39041 0.000171089 0.000183942 0.000205469 9.04092e-07 -0.000904561 0.000293011 -2.24052e-06 2.82833
15207 7.39393 0.00352127 0.000199636 0.000290432 1.1293e-06 -0.00101286 0.000321566 3.06637e-06 2.83417
18426 7.39393 2.12667e-06 0.000684692 0.000729364 5.10517e-05 -0.00711202 0.000445817 0.000521643 3.07899
18594 7.39393 3.6116e-12 0.00377715 0.00378693 5.72324e-05 -0.00650303 0.000979503 0.00373946 2.99209
21692 7.39394 2.03308e-06 0.000258084 0.000267117 2.44334e-05 -0.00492388 0.000389558 -0.000192413 3.06264
22675 7.39415 0.000210367 0.000181423 0.000204025 3.52512e-05 -0.00587291 0.000865421 -0.000105708 2.99529
22676 7.39434 0.000193558 0.000178306 0.00019962 3.55689e-05 -0.00589864 0.000877405 -7.11068e-05 2.99393
22682 7.4392 0.0448562 9.09879e-05 0.000202806 3.61154e-05 -0.00595962 0.000766857 -0.000100946 3.01362
22683 7.4392 2.25867e-06 0.000163929 0.000168434 3.55132e-05 -0.00590617 0.000773851 -0.00017766 3.01131
22685 7.44656 0.00735933 0.000125101 0.00017585 3.61097e-05 -0.00596437 0.000715622 -0.000154499 3.02218
22686 7.46858 0.0220264 0.000107206 0.000182062 3.65988e-05 -0.00600666 0.000707203 -0.000136567 3.0244
22687 7.47224 0.00365583 0.000216991 0.000329337 3.65918e-05 -0.00602793 0.00050211 -6.16158e-05 3.05849
22690 7.47703 0.00478663 0.0001613 0.000229684 3.79703e-05 -0.00612018 0.000691893 -0.000187218 3.02902
22691 7.49716 0.0201312 0.000112317 0.000190972 3.75427e-05 -0.00608577 0.000697659 -0.000139025 3.02745
22692 7.49717 1.42463e-05 0.00026885 0.000286581 3.93909e-05 -0.00625002 0.000536057 -0.0002021 3.05603
22693 7.49717 4.85792e-07 0.000273412 0.000279857 4.02685e-05 -0.00627211 0.000936003 -0.00023028 2.99345
